return_id,order_id,return_date,reason,source_system
R0041453,99999999,2021/06/25,Wrong item,SRC_107
R0041454,99999999,February 06 2022,,SRC_234
R0041455,99999999,23-01-2021,Wrong item,SRC_189
R0041456,99999999,2024-01-05,,SRC_138
R0041457,123225,11-09-2024,,SRC_161
R0041458,145359,2024/06/13,Defect,SRC_136
R0041459,140316,27-03-2023,,SRC_147
R0041460,99999999,2024-02-05,Wrong item,SRC_111
R0041461,102153,2024.10.27,,SRC_139
R0041462,134217,2022-03-23,,SRC_21
R0041463,99999999,2022-11-11,Defect,SRC_200
R0041464,99999999,September 07 2024,Wrong item,SRC_236
R0041465,139794,2021/11/07,Wrong item,SRC_41
R0041466,99999999,13/02/2024,Wrong item,SRC_50
R0041467,99999999,21/05/2024,,SRC_109
R0041468,99999999,2023-01-11,,SRC_102
R0041469,99999999,2023.01.18,Defect,SRC_46
R0041470,99999999,15-08-2024,,SRC_60
R0041471,99999999,2023-10-02,Defect,SRC_134
R0041472,114001,2021-05-16,,SRC_141
R0041473,111777,2024/02/26,Complaint,SRC_78
R0041474,109034,19-10-2021,,SRC_238
R0041475,104789,10/11/2022,,SRC_19
R0041476,99999999,2024/06/26,Wrong item,SRC_10
R0041477,99999999,September 02 2021,Wrong item,SRC_151
R0041478,146934,2023.10.04,Complaint,SRC_165
R0041479,139194,2023/01/10,Wrong item,SRC_8
R0041480,99999999,August 10 2021,,SRC_195
R0041481,99999999,05/08/2023,Defect,SRC_183
R0041482,99999999,2021/07/28,,SRC_32
R0041483,137711,27-08-2023,Complaint,SRC_183
R0041484,114306,July 05 2022,,SRC_211
R0041485,141844,2023.05.13,,SRC_200
R0041486,143611,05/11/2023,,SRC_200
R0041487,99999999,15/05/2023,Complaint,SRC_168
R0041488,104090,2023.10.10,Defect,SRC_32
R0041489,99999999,29/09/2023,Defect,SRC_28
R0041490,144670,2024/08/22,,SRC_48
R0041491,114748,21/07/2023,,SRC_110
R0041492,99999999,2021-12-30,Complaint,SRC_112
R0041493,99999999,2022/02/28,Wrong item,SRC_186
R0041494,147637,2022/03/27,Wrong item,SRC_77
R0041495,142963,2023-10-14,Defect,SRC_5
R0041496,99999999,02/02/2022,,SRC_178
R0041497,99999999,2024.04.03,Defect,SRC_65
R0041498,116835,27/04/2023,Complaint,SRC_21
R0041499,99999999,2024/01/06,,SRC_224
R0041500,127867,15/06/2021,,SRC_215
R0041501,99999999,2023-01-28,Complaint,SRC_39
R0041502,135796,2023/11/18,,SRC_131
R0041503,110276,June 04 2022,Complaint,SRC_3
R0041504,99999999,2023-09-15,Wrong item,SRC_71
R0041505,99999999,2024/04/13,Wrong item,SRC_41
R0041506,148711,2023/01/09,Defect,SRC_77
R0041507,115363,2022/05/05,,SRC_165
R0041508,111506,2022.08.13,,SRC_207
R0041509,99999999,2022.02.19,Defect,SRC_2
R0041510,99999999,2021.03.27,Complaint,SRC_46
R0041511,99999999,07-05-2024,,SRC_221
R0041512,118033,August 07 2022,,SRC_119
R0041513,99999999,03-03-2022,Complaint,SRC_16
R0041514,99999999,2021-04-12,Defect,SRC_188
R0041515,99999999,31/12/2024,Wrong item,SRC_59
R0041516,110749,2023.11.26,Complaint,SRC_200
R0041517,137810,August 04 2023,,SRC_132
R0041518,99999999,February 14 2023,Wrong item,SRC_33
R0041519,99999999,June 09 2024,Wrong item,SRC_89
R0041520,111729,2024.12.08,,SRC_87
R0041521,101621,2021/04/09,Defect,SRC_62
R0041522,113870,2024-02-12,,SRC_110
R0041523,145489,2024/05/04,Defect,SRC_9
R0041524,99999999,2021.04.03,Wrong item,SRC_36
R0041525,124904,12/09/2023,,SRC_134
R0041526,104507,2022-04-17,Defect,SRC_133
R0041527,99999999,2024.03.05,Defect,SRC_38
R0041528,99999999,19/10/2022,,SRC_182
R0041529,99999999,22/05/2023,Wrong item,SRC_56
R0041530,99999999,22-04-2021,,SRC_59
R0041531,107426,December 04 2022,,SRC_99
R0041532,113498,2022-04-15,Complaint,SRC_153
R0041533,140610,August 03 2022,Defect,SRC_92
R0041534,137645,2024/08/04,,SRC_248
R0041535,120028,24/06/2023,,SRC_214
R0041536,100962,15-03-2022,,SRC_110
R0041537,108285,2024/06/21,Wrong item,SRC_79
R0041538,122357,2024.05.09,,SRC_239
R0041539,99999999,November 23 2021,Wrong item,SRC_25
R0041540,99999999,2022.07.21,Complaint,SRC_129
R0041541,124205,2022-01-08,Defect,SRC_142
R0041542,99999999,2021/02/01,Complaint,SRC_245
R0041543,99999999,17-11-2023,,SRC_61
R0041544,108198,19/11/2022,Wrong item,SRC_250
R0041545,99999999,March 24 2024,,SRC_41
R0041546,99999999,2023-09-08,Wrong item,SRC_219
R0041547,132447,01-01-2023,Complaint,SRC_90
R0041548,99999999,28/12/2021,,SRC_26
R0041549,99999999,2024.04.01,Defect,SRC_225
R0041550,99999999,2024-04-29,Complaint,SRC_106
R0041551,99999999,23/01/2024,Wrong item,SRC_43
R0041552,119405,20/12/2022,,SRC_222
R0041553,99999999,July 24 2022,,SRC_153
R0041554,99999999,26-01-2021,,SRC_60
R0041555,99999999,2024/02/05,Wrong item,SRC_103
R0041556,99999999,29/03/2024,Wrong item,SRC_201
R0041557,139003,March 22 2023,,SRC_231
R0041558,122847,August 23 2023,Defect,SRC_154
R0041559,99999999,2021-12-05,,SRC_113
R0041560,99999999,2023-08-19,,SRC_108
R0041561,99999999,09-07-2021,,SRC_194
R0041562,127488,18-04-2023,Wrong item,SRC_166
R0041563,99999999,18/06/2023,,SRC_115
R0041564,149567,2021/02/17,Defect,SRC_123
R0041565,105290,2021.05.26,,SRC_176
R0041566,118022,2022/05/18,,SRC_51
R0041567,140062,04/04/2021,Complaint,SRC_62
R0041568,99999999,2021.12.15,Complaint,SRC_236
R0041569,137454,24-08-2022,Defect,SRC_130
R0041570,99999999,30/06/2023,Wrong item,SRC_32
R0041571,146341,2021-10-19,,SRC_141
R0041572,99999999,November 17 2023,Complaint,SRC_176
R0041573,143635,2023.12.30,Complaint,SRC_170
R0041574,120728,13/11/2022,Wrong item,SRC_216
R0041575,101810,March 04 2022,,SRC_229
R0041576,126703,2021/08/14,Complaint,SRC_247
R0041577,141314,2022/10/05,,SRC_37
R0041578,99999999,2024/06/05,Defect,SRC_15
R0041579,148237,12-02-2021,Complaint,SRC_225
R0041580,99999999,2024.01.16,Complaint,SRC_228
R0041581,99999999,18/02/2021,Complaint,SRC_186
R0041582,99999999,2024.04.29,Defect,SRC_197
R0041583,99999999,11-11-2023,Wrong item,SRC_221
R0041584,99999999,2021/04/05,Wrong item,SRC_128
R0041585,99999999,2023/12/05,Wrong item,SRC_157
R0041586,99999999,2021-11-07,Wrong item,SRC_126
R0041587,99999999,22-06-2022,,SRC_195
R0041588,99999999,2023.11.26,Defect,SRC_170
R0041589,141650,2022-03-09,Wrong item,SRC_87
R0041590,99999999,2023.03.30,,SRC_4
R0041591,105582,November 14 2023,,SRC_194
R0041592,99999999,03-06-2021,Complaint,SRC_82
R0041593,99999999,15/02/2024,,SRC_166
R0041594,128011,2021/08/12,,SRC_161
R0041595,99999999,25-08-2021,,SRC_172
R0041596,99999999,22/10/2023,,SRC_200
R0041597,99999999,12/09/2022,Complaint,SRC_229
R0041598,105264,22/05/2021,,SRC_161
R0041599,128891,2022.02.26,,SRC_187
R0041600,99999999,01-11-2023,Wrong item,SRC_140
R0041601,100577,15-02-2024,Complaint,SRC_184
R0041602,99999999,2024/07/28,Defect,SRC_37
R0041603,104321,April 03 2022,,SRC_61
R0041604,99999999,January 28 2021,,SRC_83
R0041605,99999999,2023/06/27,Wrong item,SRC_111
R0041606,140455,2024-02-01,Defect,SRC_70
R0041607,133260,2024-05-21,Complaint,SRC_201
R0041608,100955,May 31 2023,Complaint,SRC_155
R0041609,115004,01/07/2024,Wrong item,SRC_107
R0041610,115589,2021/01/07,Wrong item,SRC_207
R0041611,99999999,2021/11/16,Defect,SRC_230
R0041612,99999999,30/09/2023,,SRC_143
R0041613,99999999,18/12/2023,,SRC_126
R0041614,121079,2021/05/10,Defect,SRC_68
R0041615,111659,15-10-2023,,SRC_159
R0041616,130749,21-01-2022,,SRC_65
R0041617,144027,2023-04-22,Wrong item,SRC_148
R0041618,117436,2021-05-18,,SRC_166
R0041619,143344,26/12/2021,,SRC_231
R0041620,99999999,2022-01-12,,SRC_107
R0041621,99999999,2021/12/29,Wrong item,SRC_87
R0041622,119666,2023.09.13,,SRC_135
R0041623,99999999,2022-11-01,Complaint,SRC_36
R0041624,132255,2022.06.24,Complaint,SRC_21
R0041625,99999999,July 07 2024,Defect,SRC_21
R0041626,124814,15/03/2024,,SRC_77
R0041627,120861,2023-07-16,,SRC_235
R0041628,99999999,2022-07-16,Defect,SRC_67
R0041629,147397,2023-12-10,Complaint,SRC_75
R0041630,149784,September 19 2024,Complaint,SRC_199
R0041631,99999999,2023.04.23,,SRC_93
R0041632,99999999,23/02/2024,,SRC_206
R0041633,139421,08-06-2021,,SRC_181
R0041634,99999999,2022-08-08,Wrong item,SRC_103
R0041635,99999999,09-07-2021,,SRC_162
R0041636,141373,05/12/2023,Complaint,SRC_78
R0041637,99999999,November 07 2021,,SRC_41
R0041638,140752,2023.06.22,Defect,SRC_82
R0041639,99999999,06-09-2023,,SRC_242
R0041640,126008,06/06/2021,,SRC_40
R0041641,134761,2024.12.12,,SRC_183
R0041642,99999999,2024-02-21,Wrong item,SRC_218
R0041643,99999999,December 22 2024,Wrong item,SRC_12
R0041644,102774,16/04/2023,,SRC_159
R0041645,117094,18-07-2024,Wrong item,SRC_65
R0041646,135633,2022.02.14,,SRC_174
R0041647,141494,01-09-2021,,SRC_62
R0041648,99999999,2023.12.24,,SRC_236
R0041649,142519,2023-02-08,Complaint,SRC_100
R0041650,127010,July 14 2023,,SRC_114
R0041651,125089,December 19 2024,Defect,SRC_149
R0041652,99999999,02/02/2021,,SRC_58
R0041653,140445,2022/05/26,Wrong item,SRC_115
R0041654,129311,2023/05/03,,SRC_151
R0041655,146470,2022.03.24,Defect,SRC_143
R0041656,99999999,2024.05.01,Defect,SRC_15
R0041657,126008,26/03/2024,Wrong item,SRC_126
R0041658,99999999,26-07-2021,,SRC_96
R0041659,106508,April 25 2024,Wrong item,SRC_146
R0041660,99999999,14-07-2021,,SRC_197
R0041661,148304,2024/11/07,,SRC_217
R0041662,99999999,2024.09.20,Wrong item,SRC_168
R0041663,101077,2022/11/14,Defect,SRC_139
R0041664,102759,2021-04-04,,SRC_85
R0041665,113578,22/07/2023,Defect,SRC_76
R0041666,99999999,30-07-2024,,SRC_15
R0041667,111027,2024-03-28,Complaint,SRC_144
R0041668,99999999,16/05/2021,,SRC_79
R0041669,101207,October 10 2021,Wrong item,SRC_114
R0041670,99999999,2022/07/15,Defect,SRC_160
R0041671,105640,March 13 2022,Complaint,SRC_150
R0041672,117334,2022-07-13,,SRC_229
R0041673,149069,2024/02/20,,SRC_48
R0041674,130508,2024-12-19,Wrong item,SRC_107
R0041675,130544,2023.09.23,,SRC_145
R0041676,99999999,2024.07.07,Defect,SRC_98
R0041677,140226,02/12/2023,Wrong item,SRC_115
R0041678,99999999,30/05/2021,Complaint,SRC_226
R0041679,109297,2024/01/06,Defect,SRC_33
R0041680,127474,2023-05-01,Wrong item,SRC_103
R0041681,99999999,20/01/2021,Complaint,SRC_166
R0041682,143511,2023/05/15,Wrong item,SRC_160
R0041683,139875,2023.05.09,,SRC_36
R0041684,99999999,2023-08-29,,SRC_152
R0041685,99999999,2022/09/19,,SRC_29
R0041686,123544,20-03-2022,Wrong item,SRC_146
R0041687,99999999,2023-11-21,Wrong item,SRC_249
R0041688,99999999,2022.01.21,,SRC_150
R0041689,137738,2021.08.29,,SRC_144
R0041690,123229,2023/12/11,Wrong item,SRC_144
R0041691,139129,2022-11-19,,SRC_206
R0041692,99999999,2024.03.20,,SRC_19
R0041693,99999999,2024.03.10,,SRC_89
R0041694,129837,02/07/2023,Defect,SRC_28
R0041695,124762,2024/08/21,,SRC_87
R0041696,119859,2023/05/26,Wrong item,SRC_150
R0041697,128126,2021/10/11,Wrong item,SRC_175
R0041698,99999999,2023/04/15,,SRC_78
R0041699,99999999,05/02/2022,,SRC_220
R0041700,99999999,23/10/2023,Wrong item,SRC_176
R0041701,116360,2024.10.02,Complaint,SRC_86
R0041702,135295,07-07-2022,Complaint,SRC_188
R0041703,99999999,30/03/2022,Wrong item,SRC_7
R0041704,99999999,2021.11.12,Wrong item,SRC_131
R0041705,127303,12/08/2023,,SRC_60
R0041706,133793,2022/02/25,Wrong item,SRC_97
R0041707,112325,April 29 2023,Defect,SRC_173
R0041708,99999999,2024-08-05,Wrong item,SRC_212
R0041709,127471,2023.12.23,Complaint,SRC_108
R0041710,99999999,2023.10.09,,SRC_213
R0041711,113396,August 03 2021,Complaint,SRC_98
R0041712,116369,02/10/2023,Wrong item,SRC_143
R0041713,99999999,May 10 2023,Wrong item,SRC_119
R0041714,115744,2021.02.07,Wrong item,SRC_93
R0041715,99999999,2024.09.03,Defect,SRC_95
R0041716,123140,2024/02/03,,SRC_45
R0041717,99999999,22/06/2021,Wrong item,SRC_117
R0041718,99999999,2023.09.23,Defect,SRC_248
R0041719,99999999,February 13 2024,Wrong item,SRC_236
R0041720,103845,2023-10-12,Defect,SRC_223
R0041721,122709,2024.04.26,Defect,SRC_228
R0041722,107350,04-11-2024,Defect,SRC_234
R0041723,113574,31/12/2023,,SRC_94
R0041724,99999999,2023.11.11,Wrong item,SRC_71
R0041725,130385,2023.08.20,Complaint,SRC_133
R0041726,130371,31-08-2021,,SRC_174
R0041727,131655,24-11-2023,Defect,SRC_207
R0041728,134421,09-10-2021,,SRC_48
R0041729,99999999,2021/01/21,,SRC_19
R0041730,99999999,31-01-2024,,SRC_221
R0041731,133975,2022/02/10,,SRC_24
R0041732,99999999,18-06-2021,Defect,SRC_73
R0041733,99999999,July 31 2024,Complaint,SRC_34
R0041734,147338,2021.11.30,,SRC_97
R0041735,99999999,2023.05.01,Wrong item,SRC_218
R0041736,126724,2023/07/05,Complaint,SRC_42
R0041737,99999999,2024-06-02,Wrong item,SRC_141
R0041738,99999999,October 10 2024,Complaint,SRC_135
R0041739,99999999,13/03/2022,,SRC_187
R0041740,99999999,January 29 2023,,SRC_184
R0041741,125795,December 24 2022,Defect,SRC_99
R0041742,148816,2024.07.11,,SRC_66
R0041743,99999999,11/02/2022,,SRC_157
R0041744,112497,16-02-2023,,SRC_178
R0041745,107311,2023-09-22,,SRC_154
R0041746,99999999,04-11-2021,Defect,SRC_106
R0041747,99999999,2024.05.07,Wrong item,SRC_103
R0041748,126068,2021/07/30,Complaint,SRC_100
R0041749,104973,2023.08.14,Wrong item,SRC_30
R0041750,134130,30-03-2023,Defect,SRC_47
R0041751,144046,2023.09.12,Wrong item,SRC_98
R0041752,99999999,15-09-2023,,SRC_222
R0041753,99999999,03-11-2024,Complaint,SRC_223
R0041754,139830,30/01/2022,,SRC_235
R0041755,99999999,15/05/2024,,SRC_202
R0041756,99999999,09/09/2022,Complaint,SRC_30
R0041757,104374,2022.02.28,Wrong item,SRC_64
R0041758,107967,2024/06/19,,SRC_162
R0041759,99999999,September 25 2023,,SRC_3
R0041760,99999999,September 11 2022,Defect,SRC_243
R0041761,99999999,17-10-2023,,SRC_127
R0041762,99999999,June 14 2023,,SRC_209
R0041763,123978,2021.04.07,Wrong item,SRC_179
R0041764,99999999,24-03-2023,Defect,SRC_112
R0041765,99999999,June 27 2023,,SRC_160
R0041766,99999999,31/01/2023,Defect,SRC_60
R0041767,99999999,2022.05.13,Complaint,SRC_160
R0041768,99999999,2024-06-06,Wrong item,SRC_32
R0041769,99999999,2023-10-09,,SRC_131
R0041770,99999999,14-03-2024,Complaint,SRC_242
R0041771,102077,2024-10-30,,SRC_73
R0041772,99999999,10/03/2024,Defect,SRC_24
R0041773,99999999,08/03/2022,,SRC_136
R0041774,99999999,2024-05-13,Wrong item,SRC_103
R0041775,140699,24/06/2023,,SRC_158
R0041776,99999999,2022/05/15,Wrong item,SRC_105
R0041777,127625,2023-12-10,,SRC_193
R0041778,99999999,09/12/2021,,SRC_132
R0041779,141043,2022.05.01,Complaint,SRC_105
R0041780,99999999,2021/04/13,,SRC_182
R0041781,106738,2023.12.13,,SRC_205
R0041782,99999999,2024-02-15,,SRC_233
R0041783,108255,2021/05/20,,SRC_71
R0041784,135010,2023/12/04,Complaint,SRC_206
R0041785,146466,02-11-2023,Complaint,SRC_66
R0041786,132212,November 05 2023,,SRC_68
R0041787,99999999,2024/02/06,Complaint,SRC_93
R0041788,142996,March 21 2021,,SRC_227
R0041789,132462,2022/05/31,Complaint,SRC_238
R0041790,99999999,23-11-2022,Complaint,SRC_140
R0041791,99999999,July 02 2021,Defect,SRC_102
R0041792,119900,2021/07/18,Defect,SRC_119
R0041793,111096,11/05/2024,,SRC_82
R0041794,99999999,October 20 2022,Wrong item,SRC_97
R0041795,149392,2023-05-10,,SRC_223
R0041796,145004,2023/12/27,Complaint,SRC_169
R0041797,99999999,2023/04/11,,SRC_227
R0041798,99999999,October 05 2023,Defect,SRC_216
R0041799,124160,2024.12.30,Wrong item,SRC_163
R0041800,99999999,April 01 2023,Wrong item,SRC_128
R0041801,141388,2024/05/24,Complaint,SRC_82
R0041802,99999999,September 15 2024,,SRC_132
R0041803,99999999,23-10-2022,Defect,SRC_72
R0041804,113304,09-03-2024,Defect,SRC_116
R0041805,108625,2024/05/31,Defect,SRC_70
R0041806,121485,22-01-2021,Defect,SRC_201
R0041807,143373,February 15 2022,Defect,SRC_35
R0041808,99999999,2021.01.22,,SRC_170
R0041809,116262,17/05/2024,,SRC_60
R0041810,99999999,2023-05-20,Defect,SRC_34
R0041811,99999999,2021/02/14,Wrong item,SRC_204
R0041812,99999999,August 29 2022,Defect,SRC_184
R0041813,104423,May 07 2022,Wrong item,SRC_85
R0041814,103845,2024-08-16,,SRC_169
R0041815,99999999,2022-05-22,,SRC_180
R0041816,99999999,2021.05.31,Defect,SRC_217
R0041817,99999999,July 24 2022,Complaint,SRC_130
R0041818,101197,2023.12.24,,SRC_16
R0041819,99999999,April 16 2022,Wrong item,SRC_247
R0041820,99999999,16/05/2021,,SRC_70
R0041821,99999999,2022-02-11,Defect,SRC_159
R0041822,99999999,2021.07.23,Complaint,SRC_79
R0041823,99999999,June 07 2021,,SRC_20
R0041824,99999999,2023-04-22,Defect,SRC_177
R0041825,123213,13-06-2022,Wrong item,SRC_87
R0041826,144788,05/07/2023,Complaint,SRC_227
R0041827,99999999,10-06-2022,Wrong item,SRC_57
R0041828,144428,November 03 2024,Defect,SRC_78
R0041829,99999999,2022.12.20,Defect,SRC_175
R0041830,111204,2024/11/15,,SRC_222
R0041831,133318,19/03/2023,,SRC_35
R0041832,99999999,March 09 2022,Wrong item,SRC_117
R0041833,130400,2023-12-01,Wrong item,SRC_215
R0041834,99999999,2024/05/07,Defect,SRC_152
R0041835,99999999,2022.02.08,,SRC_123
R0041836,99999999,2021/03/19,Defect,SRC_28
R0041837,115371,May 15 2023,,SRC_133
R0041838,99999999,07-01-2024,,SRC_250
R0041839,99999999,May 31 2022,Wrong item,SRC_239
R0041840,99999999,25/05/2023,Defect,SRC_133
R0041841,99999999,17/09/2022,Wrong item,SRC_195
R0041842,99999999,28/04/2024,,SRC_197
R0041843,99999999,2023-10-01,Defect,SRC_31
R0041844,122304,2024-06-10,,SRC_209
R0041845,99999999,September 25 2024,Defect,SRC_107
R0041846,99999999,31/10/2024,Defect,SRC_79
R0041847,99999999,December 03 2022,Complaint,SRC_217
R0041848,99999999,06/06/2022,Complaint,SRC_65
R0041849,147943,2023.12.22,,SRC_213
R0041850,99999999,2022.03.05,,SRC_108
R0041851,133040,2023-11-30,Complaint,SRC_3
R0041852,122920,21-06-2021,Defect,SRC_129
R0041853,99999999,2024-03-05,Wrong item,SRC_149
R0041854,147645,2022.06.26,,SRC_91
R0041855,99999999,2022/07/30,Wrong item,SRC_207
R0041856,99999999,2022/10/09,Wrong item,SRC_30
R0041857,147404,31/03/2021,Complaint,SRC_17
R0041858,110007,August 25 2023,Defect,SRC_42
R0041859,99999999,25-07-2023,Complaint,SRC_167
R0041860,110372,July 02 2024,,SRC_240
R0041861,117074,2022/09/26,Complaint,SRC_205
R0041862,119184,2023.06.27,Defect,SRC_136
R0041863,99999999,2024/02/17,Defect,SRC_90
R0041864,99999999,20/11/2024,,SRC_148
R0041865,99999999,2024/10/18,Defect,SRC_7
R0041866,99999999,03/11/2022,Defect,SRC_218
R0041867,99999999,2021.05.23,,SRC_235
R0041868,99999999,16/07/2022,Wrong item,SRC_169
R0041869,99999999,2024/06/30,Wrong item,SRC_223
R0041870,126829,November 13 2023,,SRC_117
R0041871,99999999,August 05 2024,Wrong item,SRC_178
R0041872,99999999,October 25 2021,,SRC_3
R0041873,99999999,16/06/2024,Defect,SRC_57
R0041874,99999999,2022.07.05,Defect,SRC_226
R0041875,107510,25-08-2023,Defect,SRC_53
R0041876,146214,2024-04-21,Wrong item,SRC_134
R0041877,99999999,2021-06-28,Defect,SRC_68
R0041878,140040,08/03/2024,Defect,SRC_1
R0041879,127783,2024.01.25,Defect,SRC_50
R0041880,123960,29/12/2021,,SRC_35
R0041881,99999999,2022/06/04,Wrong item,SRC_161
R0041882,99999999,2021-05-27,Defect,SRC_19
R0041883,143875,2024.03.28,,SRC_33
R0041884,99999999,2023/08/20,,SRC_248
R0041885,99999999,2022.09.08,,SRC_61
R0041886,149357,2024.06.14,Defect,SRC_29
R0041887,99999999,09/08/2021,Complaint,SRC_217
R0041888,133875,14-04-2024,Complaint,SRC_57
R0041889,99999999,2021/02/08,Defect,SRC_119
R0041890,99999999,September 26 2023,Complaint,SRC_146
R0041891,149881,2022-11-09,,SRC_113
R0041892,142868,2022.12.20,,SRC_78
R0041893,99999999,2023/08/24,Complaint,SRC_1
R0041894,99999999,2024/07/04,Complaint,SRC_179
R0041895,110796,2023.11.27,Defect,SRC_85
R0041896,111144,29/10/2024,,SRC_98
R0041897,111030,17-08-2021,Defect,SRC_72
R0041898,99999999,2022-01-02,Wrong item,SRC_212
R0041899,99999999,2021/05/12,Complaint,SRC_1
R0041900,99999999,2023.01.19,Complaint,SRC_52
R0041901,99999999,08/05/2021,Defect,SRC_127
R0041902,139684,07-02-2023,,SRC_212
R0041903,99999999,2021/04/11,Wrong item,SRC_229
R0041904,107048,2023/04/04,,SRC_16
R0041905,99999999,July 06 2023,Complaint,SRC_240
R0041906,99999999,2023.04.03,Defect,SRC_159
R0041907,99999999,2022.07.06,Defect,SRC_168
R0041908,99999999,2022.12.26,Wrong item,SRC_208
R0041909,120579,2023-07-18,,SRC_219
R0041910,138722,2022-06-03,Defect,SRC_200
R0041911,119838,08/10/2024,Defect,SRC_245
R0041912,99999999,July 29 2023,Wrong item,SRC_93
R0041913,122838,2022-12-19,Complaint,SRC_143
R0041914,99999999,2022-07-01,Defect,SRC_93
R0041915,99999999,October 06 2022,,SRC_212
R0041916,127674,03-09-2023,,SRC_138
R0041917,112874,May 05 2023,,SRC_34
R0041918,99999999,05/04/2023,,SRC_244
R0041919,100084,2023-10-04,,SRC_139
R0041920,99999999,2022/02/18,,SRC_142
R0041921,99999999,28/01/2023,Defect,SRC_142
R0041922,131448,April 30 2021,,SRC_236
R0041923,100490,2021/06/28,Complaint,SRC_119
R0041924,139720,16/05/2021,Complaint,SRC_17
R0041925,99999999,01/08/2021,Wrong item,SRC_249
R0041926,99999999,2022-09-29,Wrong item,SRC_141
R0041927,99999999,2021.12.22,Wrong item,SRC_76
R0041928,99999999,October 14 2024,Wrong item,SRC_78
R0041929,99999999,2024.11.17,Defect,SRC_163
R0041930,109746,November 17 2021,Complaint,SRC_90
R0041931,99999999,2022.04.19,Defect,SRC_249
R0041932,106453,2021-01-05,Wrong item,SRC_127
R0041933,99999999,08-08-2023,,SRC_106
R0041934,141943,14/03/2022,Defect,SRC_170
R0041935,111028,March 07 2024,,SRC_19
R0041936,99999999,2023.12.24,Wrong item,SRC_138
R0041937,99999999,07/05/2021,,SRC_97
R0041938,99999999,2021/08/31,Defect,SRC_53
R0041939,99999999,19/03/2024,Defect,SRC_227
R0041940,99999999,2023-02-03,Complaint,SRC_47
R0041941,123333,2021.09.07,,SRC_118
R0041942,99999999,2024.07.16,,SRC_114
R0041943,99999999,2024-07-05,,SRC_35
R0041944,121748,03-01-2021,,SRC_226
R0041945,130347,11-03-2022,Wrong item,SRC_111
R0041946,130636,2021/01/18,,SRC_7
R0041947,148878,2023.10.30,,SRC_196
R0041948,99999999,11/12/2023,,SRC_2
R0041949,144382,2024.02.21,Defect,SRC_20
R0041950,99999999,2024/04/23,Defect,SRC_9
R0041951,99999999,June 28 2022,Wrong item,SRC_92
R0041952,115832,02/09/2023,Complaint,SRC_166
R0041953,99999999,2021-04-07,,SRC_56
R0041954,99999999,2023.07.10,,SRC_32
R0041955,132887,2023.05.12,Complaint,SRC_232
R0041956,131442,2023/01/19,,SRC_174
R0041957,99999999,2024-01-19,Wrong item,SRC_190
